bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,sector_gics,etf_proxy,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,occurrence_index,provenance,date_confidence,ticker_source,sector_source,years_in_office
B001269,Lou Barletta,house,Republican,PA11,,False,2015-12-28,2015-12-28,PKW,PowerShares Buyback achievers,,Information Technology,XLK,Sale,"$15,001 - $50,000",32500.5,False,JT,20004311,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004311.pdf,9b3b9eed7cd8423281cfbeae2b8b44e3601beb686d327f4950d853d745c675b9,0,house-pdf-electronic,,,llm,4
B001269,Lou Barletta,house,Republican,PA11,,False,2015-12-28,2015-12-28,,First Trust Exchange-Traded Fund VI,,,,Sale,"$1,001 - $15,000",8000.5,False,JT,20004311,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004311.pdf,dcfeae255cc4d2c9f062715c7c3e21f1116524c33fbeda8daac673b3407ca004,0,house-pdf-electronic,,,none,4
B001269,Lou Barletta,house,Republican,PA11,,False,2015-12-28,2015-12-28,COP,ConocoPhillips,,Energy,XLE,Sale,"$1,001 - $15,000",8000.5,False,JT,20004311,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004311.pdf,8ec6d62d0443971779dce082c5fc8abab2e45758d255d737cfb4027fa21e5849,0,house-pdf-electronic,,,yfinance,4
L000579,Alan S. Lowenthal,house,Democrat,CA47,,False,2015-12-17,2015-12-23,TK,Teekay Corporation,,Energy,XLE,Sale,"$1,001 - $15,000",8000.5,False,SP,20004303,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004303.pdf,045d4c407d0fc2924b58e2c5e63e65b111b1f18ba756076659980d8317127a84,0,house-pdf-electronic,,,yfinance,2
G000563,Bob Gibbs,house,Republican,OH07,,False,2015-12-10,2015-12-22,MA,Mastercard Incorporated,,Financials,XLF,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20004285,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004285.pdf,63185261eceb06adad39b6b9eb7d4f241d17d5f679bc155f43decebe5f0269ab,0,house-pdf-electronic,,,yfinance,4
G000563,Bob Gibbs,house,Republican,OH07,,False,2015-11-23,2015-12-21,BUD,anheuser-Busch Inbev Sa Sponsored aDR,,Consumer Staples,XLP,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20004283,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004283.pdf,456d4e1281e24f9b97ed2ca05edccc14b0cd8c4aa5922eee77e016cd7e6017c8,0,house-pdf-electronic,,,yfinance,4
G000563,Bob Gibbs,house,Republican,OH07,,False,2015-12-08,2015-12-21,PCLN,The Priceline Group Inc.,,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20004283,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004283.pdf,ecf244283eab6c09f98641640807dafb15dd47b45c4a25b21b5b9ccc6dd0cf3e,0,house-pdf-electronic,,,llm,4
G000563,Bob Gibbs,house,Republican,OH07,,False,2015-11-23,2015-12-21,,anheuser-Busch Inbev Sa Sponsored,,,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20004283,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004283.pdf,d409239e7db59ef83a0af9d9c6a3269c348a5eed03714439725f2c9efd599e6c,0,house-pdf-electronic,,,none,4
G000563,Bob Gibbs,house,Republican,OH07,,False,2015-12-08,2015-12-21,AMZN,"amazon.com, Inc.",,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20004283,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004283.pdf,db056c4d20a9849ddd7cc1e064e441518a2f6911bcdf46ab1f048f3a4726991c,0,house-pdf-electronic,,,yfinance,4
C001068,Steve Cohen,house,Democrat,TN09,HLIG02; HLIG11; HSJU01; HSJU08; HSJU10; House Committee on the Judiciary; House Permanent Select Committee on Intelligence,True,2015-12-03,2015-12-18,PFE,"Pfizer, Inc.",,Health Care,XLV,Sale,"$50,001 - $100,000",75000.5,False,SELF,20004278,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004278.pdf,552d201222edc9985f1f7f5d34ba77268c87d0706e9e164088b723686b708724,0,house-pdf-electronic,,,yfinance,8
N000182,Randy Neugebauer,house,Republican,TX19,,False,2015-12-16,2015-12-18,,Breitburn Energy Partners LP,,,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20004277,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004277.pdf,98b8b2a2d4cb190c6fe15d3ac31dab8c822041009c066bb8687fb985f33a1d9c,0,house-pdf-electronic,,,none,12
W000413,Ed Whitfield,house,Republican,KY01,,False,2015-11-09,2015-12-16,,Wells Fargo Advantage Short Term,,,,Sale,"$50,001 - $100,000",75000.5,False,SP,20004222,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004222.pdf,939abeb54f4c691db54788a6fc41914997f5af9aa1ac7d82f29b949d19f92be3,0,house-pdf-electronic,,,none,20
W000413,Ed Whitfield,house,Republican,KY01,,False,2015-11-24,2015-12-16,MSG,The Madison Square garden,,Communication Services,XLC,Purchase,"$1,001 - $15,000",8000.5,False,SP,20004222,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004222.pdf,86efd5df1e1a76640600bda6eacae344c58d2ea3f6093a309c8723dcdb375cbd,1,house-pdf-electronic,,,llm,20
W000413,Ed Whitfield,house,Republican,KY01,,False,2015-11-24,2015-12-16,MSG,The Madison Square garden,,Communication Services,XLC,Sale,"$1,001 - $15,000",8000.5,False,SP,20004222,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004222.pdf,0b892ccad959c7b6b7478bd444b8fe68e541b163d519b487d567df14ffd3f481,1,house-pdf-electronic,,,llm,20
W000413,Ed Whitfield,house,Republican,KY01,,False,2015-11-24,2015-12-16,PM,Philip Morris International Inc,,Consumer Staples,XLP,Sale,"$15,001 - $50,000",32500.5,False,SP,20004222,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004222.pdf,e8159764a60a869ebf1f98034a62f4b685a6d5c59f9a7f78bfda2477f7fe149b,1,house-pdf-electronic,,,yfinance,20
W000413,Ed Whitfield,house,Republican,KY01,,False,2015-11-09,2015-12-16,COF,Type Date SP Capital one Financial Corporation,,Financials,XLF,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20004222,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004222.pdf,e4dab77ecab669a0d909865f45cc7bde1dde60525b527e6f6e8d5b480aae3454,0,house-pdf-electronic,,,yfinance,20
W000413,Ed Whitfield,house,Republican,KY01,,False,2015-07-21,2015-12-16,,2000010773 SP Wells Fargo Advantage Short Term,,,,Sale,"$15,001 - $50,000",32500.5,False,SELF,20004222,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004222.pdf,1de76df90009d179f5947255385a893c4f3e6b6254677d03536eb83d9117244f,0,house-pdf-electronic,,,none,20
W000413,Ed Whitfield,house,Republican,KY01,,False,2015-11-24,2015-12-16,PM,Philip Morris International Inc,,Consumer Staples,XLP,Sale,"$15,001 - $50,000",32500.5,False,SP,20004222,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004222.pdf,e8159764a60a869ebf1f98034a62f4b685a6d5c59f9a7f78bfda2477f7fe149b,0,house-pdf-electronic,,,yfinance,20
W000413,Ed Whitfield,house,Republican,KY01,,False,2015-11-24,2015-12-16,,The Madison Square garden,,,,Purchase,"$1,001 - $15,000",8000.5,False,SP,20004222,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004222.pdf,86efd5df1e1a76640600bda6eacae344c58d2ea3f6093a309c8723dcdb375cbd,0,house-pdf-electronic,,,none,20
W000413,Ed Whitfield,house,Republican,KY01,,False,2015-11-24,2015-12-16,,The Madison Square garden,,,,Sale,"$1,001 - $15,000",8000.5,False,SP,20004222,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004222.pdf,0b892ccad959c7b6b7478bd444b8fe68e541b163d519b487d567df14ffd3f481,0,house-pdf-electronic,,,none,20
W000413,Ed Whitfield,house,Republican,KY01,,False,2015-11-09,2015-12-16,WFC,Wells Fargo & Company,,Financials,XLF,Purchase,"$1,001 - $15,000",8000.5,False,SP,20004222,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004222.pdf,1c4fa2967fc54953ecc93c131fa170a74bab5f2a1c837ff8fdbb25f6a42b240a,0,house-pdf-electronic,,,yfinance,20
W000413,Ed Whitfield,house,Republican,KY01,,False,2015-11-09,2015-12-16,,Capital one Financial Corporation,,,,Purchase,"$1,001 - $15,000",8000.5,False,SP,20004222,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004222.pdf,cf25cbdffdc4878889f7c011da08012ca15de0402ea4b3abc9584b010501115f,0,house-pdf-electronic,,,none,20
H001051,Richard L. Hanna,house,Republican,NY22,,False,2015-11-04,2015-12-14,ARCO,Type Date Arcos Dorados Holdings Inc. Class A Shares,,Consumer Discretionary,XLY,Sale,"$1,001 - $15,000",8000.5,False,SELF,20004246,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004246.pdf,f3cc4804454d406ac2ac48fdb784328d87cbea6cc0654e4ed003656c24f35c22,0,house-pdf-electronic,,,yfinance,4
H001051,Richard L. Hanna,house,Republican,NY22,,False,2015-11-04,2015-12-14,PII,Polaris Industries Inc.,,Consumer Discretionary,XLY,Purchase,"$15,001 - $50,000",32500.5,False,SELF,20004246,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004246.pdf,c29466624a5f017dfc56f22a378fbd7ee4166f40189b7badbb82be4f5c8ea34c,0,house-pdf-electronic,,,yfinance,4
H001051,Richard L. Hanna,house,Republican,NY22,,False,2015-11-20,2015-12-14,HAIN,"The Hain Celestial group, Inc.",,Consumer Staples,XLP,Purchase,"$15,001 - $50,000",32500.5,False,SELF,20004246,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004246.pdf,3d2d5cc858398bf6f79d09e15b15c52f7cddd6a5b549e6d06ae0ee0e0f8f601c,0,house-pdf-electronic,,,yfinance,4
H001051,Richard L. Hanna,house,Republican,NY22,,False,2015-11-04,2015-12-14,SRCL,"Stericycle, Inc.",,Industrials,XLI,Purchase,"$15,001 - $50,000",32500.5,False,SELF,20004246,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004246.pdf,55f1c458d49d366ac559f74ca345aab0f7324198df90ba72b056a38be814d6b2,0,house-pdf-electronic,,,llm,4
H001051,Richard L. Hanna,house,Republican,NY22,,False,2015-11-04,2015-12-14,QRVO,"Qorvo, Inc.",,Information Technology,XLK,Purchase,"$100,001 - $250,000",175000.5,False,SELF,20004246,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004246.pdf,d727e175a4421fa75f3eb44e5e87cd48912301decb54c5592426b77b9c465e88,0,house-pdf-electronic,,,yfinance,4
H001051,Richard L. Hanna,house,Republican,NY22,,False,2015-11-04,2015-12-14,,Arcos Dorados Holdings Inc. Class A,,,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20004246,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004246.pdf,155084707d2ca7882d90d47c9b409dd0ad4cd41dd52e704458cc4878d343fd8d,0,house-pdf-electronic,,,none,4
H001051,Richard L. Hanna,house,Republican,NY22,,False,2015-11-20,2015-12-14,GM,general Motors Company,,Consumer Discretionary,XLY,Sale,"$15,001 - $50,000",32500.5,False,SELF,20004246,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004246.pdf,e8e8f5bd3567df773866654cb7322b490ccdee1a42b99889febfef3f76951538,0,house-pdf-electronic,,,yfinance,4
H001051,Richard L. Hanna,house,Republican,NY22,,False,2015-11-04,2015-12-14,GS,"goldman Sachs group, Inc.",,Financials,XLF,Purchase,"$100,001 - $250,000",175000.5,False,SELF,20004246,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004246.pdf,cd32202ac05dec7cb92503f113e1813961a0a44c88f9ee5a34b2a7655b87a4cd,0,house-pdf-electronic,,,yfinance,4
B001260,Vern Buchanan,house,Republican,FL16,HSWM02; HSWM04; House Committee on Ways and Means; Joint Committee on Taxation,False,2015-11-17,2015-12-11,,Reedy Creek FL Impt Di 3%,,,,Sale,"$100,001 - $250,000",175000.5,False,SELF,20004243,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004243.pdf,55f6ba0d0874806db59b351e5ca62b7023b78e35c4dfe95350bd50c2d97fc179,0,house-pdf-electronic,,,none,8
B001260,Vern Buchanan,house,Republican,FL16,HSWM02; HSWM04; House Committee on Ways and Means; Joint Committee on Taxation,False,2015-11-27,2015-12-11,,San Jose Calif arpt 4%,,,,Sale,"$100,001 - $250,000",175000.5,False,SELF,20004243,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004243.pdf,aced20a8808412c41a4bb47ca878177d5d3422c28d3a1968250abe4be1c103f3,0,house-pdf-electronic,,,none,8
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-16,2015-12-11,SWN,Southwestern Energy Company,,Energy,XLE,Sale,"$15,001 - $50,000",32500.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,06f1dc137197ff190bd0882168128369447fb3d94d6695a5b38209f2de1f0a9d,0,house-pdf-electronic,,,llm,3
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2017-11-25,2015-12-11,,State of Washington 0% Due 12/01/2017,,,,Sale,"$250,001 - $500,000",375000.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,e316db3d50fcc698fbebd13e20a711c1152a1c11cc12c5ba143c8c1c7ec644b7,0,house-pdf-electronic,,,none,5
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-17,2015-12-11,,MiX Telematics limited american,,,,Sale,"$1,001 - $15,000",8000.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,ad76160684d959fb869d3d05a0313cc2c3f720d9b28a85458b918858f9f9432d,0,house-pdf-electronic,,,none,3
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-25,2015-12-11,MIXT,MiX Telematics limited american Ordinary Shares,,Information Technology,XLK,Sale,"$1,001 - $15,000",8000.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,bd5a17013e24fef3dd0d9039169ede7e6655bab97e81b425e616c3d3a278c9dd,0,house-pdf-electronic,,,llm,3
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-25,2015-12-11,,Pennsylvania Economic Dev Financing,,,,Purchase,"$250,001 - $500,000",375000.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,2fea7634daf3ac4fb1cc8ad06326ad340ac354bb45ce235cdb05562f7a3ac64d,0,house-pdf-electronic,,,none,3
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-24,2015-12-11,MIXT,MiX Telematics limited american Ordinary Shares,,Information Technology,XLK,Sale,"$1,001 - $15,000",8000.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,73701e31aad6e875c355110de668dd6675735394f55842e7827c534b34c65632,0,house-pdf-electronic,,,llm,3
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-17,2015-12-11,MIXT,MiX Telematics limited american Ordinary Shares,,Information Technology,XLK,Sale,"$1,001 - $15,000",8000.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,c531bf1f21d56125afdb1546756395936886e9f11c41dcce570b71ea2dd6acde,0,house-pdf-electronic,,,llm,3
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-11,2015-12-11,MIXT,MiX Telematics limited american Ordinary Shares,,Information Technology,XLK,Sale,"$1,001 - $15,000",8000.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,42c2567d65ffb1f448e63b5966bdc391c4b3048c8ed70d9af4d62855dd7dade3,0,house-pdf-electronic,,,llm,3
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-30,2015-12-11,,unites States Treasury Nts 1.5% Due,,,,Sale,"$100,001 - $250,000",175000.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,cf5dbd2bcc381e39ec28dd97685896419313c5e765d7f0329be7a215b3a2ebda,0,house-pdf-electronic,,,none,3
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-10,2015-12-11,,united States Treasury Nts 1.5% Due,,,,Sale,"$100,001 - $250,000",175000.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,e6cda5a59e624af5cdf92ea0a620b58308f12ff98b967131add8c24d1e420196,0,house-pdf-electronic,,,none,3
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-25,2015-12-11,,MiX Telematics limited american,,,,Sale,"$1,001 - $15,000",8000.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,dca2d4055e26d08b85ac9fb239b9f240c7e563d2d0dbd1147e73acaf37c7efef,0,house-pdf-electronic,,,none,3
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-24,2015-12-11,,MiX Telematics limited american,,,,Sale,"$1,001 - $15,000",8000.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,898b5986c81a297e530286a94091ced6bd2fe006e77205706ae13d90c04912a3,0,house-pdf-electronic,,,none,3
B001260,Vern Buchanan,house,Republican,FL16,HSWM02; HSWM04; House Committee on Ways and Means; Joint Committee on Taxation,False,2015-11-17,2015-12-11,,Cook Cnty IL Sch Dist 4.75%,,,,Sale,"$50,001 - $100,000",75000.5,False,SELF,20004243,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004243.pdf,8e0e45046176bfba824433aa09d03dad36d3c17e11e1172aeea2ad766c285cdd,0,house-pdf-electronic,,,none,8
B001260,Vern Buchanan,house,Republican,FL16,HSWM02; HSWM04; House Committee on Ways and Means; Joint Committee on Taxation,False,2015-11-17,2015-12-11,,Cypress-Fairbanks TX 4%,,,,Purchase,"$100,001 - $250,000",175000.5,False,SELF,20004243,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004243.pdf,470612b171ca04803cd19578c1785257d980134620e4193fd539b1f148976c8e,0,house-pdf-electronic,,,none,8
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-25,2015-12-11,,Energy Northwest 5% Due 07/01/2018,,,,Sale,"$100,001 - $250,000",175000.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,ca7b79896c8ebb5023f76ce60fb6dbaf431f9d7e5eb3501845a4fbcc9701b7b1,0,house-pdf-electronic,,,none,3
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-10,2015-12-11,,City of Boise 4% Due 09/01/17,,,,Sale,"$250,001 - $500,000",375000.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,816e24107c4ef18b3720a4f3c7100b9f5b4f84eed27fb847606ad64c696a2f37,0,house-pdf-electronic,,,none,3
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-17,2015-12-11,,aalberts (B1WSP14),,,,Purchase,"$15,001 - $50,000",32500.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,a60af605a475223dd217a7526cc99bee43945ef671ffbcd284d85bc36978b1dd,0,house-pdf-electronic,,,none,3
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-23,2015-12-11,,MiX Telematics limited american,,,,Sale,"$1,001 - $15,000",8000.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,428fa8b5d9ec19e31211020e57f298cfaca08bf991094875b4ebb5c36b2a08b0,0,house-pdf-electronic,,,none,3
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-11,2015-12-11,FLS,Flowserve Corporation,,Industrials,XLI,Purchase,"$1,001 - $15,000",8000.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,4ee8ccf205b0d08a4264c86f52c1979eae66c4159716a0eb2d5cdb925009f726,0,house-pdf-electronic,,,yfinance,3
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2015-11-12,2015-12-11,,Meyer Burger,,,,Sale,"$1,001 - $15,000",8000.5,False,JT,20004186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20004186.pdf,ed934045bb401902f38bea383ff7efe38671b528b884cf9ef8219a14755b641e,0,house-pdf-electronic,,,none,3
